pair_dir,prompt_a,prompt_b,variant,pixel_mse_to_A_full,pixel_l2_to_A_full,pixel_mse_to_B_full,pixel_l2_to_B_full,lpips_to_A_full,lpips_to_B_full,clip_align_to_prompt_A,clip_align_to_prompt_B,clip_semantic_margin_B_minus_A,b_survival_ratio_mse,a_dominance_ratio_mse
./ab_out/dancer/pair_06_A_young_woman_in_a_flowing_whi__A_young_woman_in_a_flowing_whi,A young woman in a flowing white dress dances gracefully in a sunlit grassy meadow,A young woman in a flowing white dress dances gracefully in a grassy meadow under the moonlight at midnight,B_from_step5,0.02175695076584816,1442.9281005859375,0.29392683506011963,5265.6328125,,,0.2964347004890442,0.25676703453063965,-0.03966766595840454,0.0740216549516413,13.509560150381732
./ab_out/dancer/pair_06_A_young_woman_in_a_flowing_whi__A_young_woman_in_a_flowing_whi,A young woman in a flowing white dress dances gracefully in a sunlit grassy meadow,A young woman in a flowing white dress dances gracefully in a grassy meadow under the moonlight at midnight,B_from_step10,0.0052617997862398624,708.7149658203125,0.31034666299819946,5414.60205078125,,,0.29324039816856384,0.2527431547641754,-0.04049724340438843,0.016954587928887734,58.98108548519602
