pair_dir,prompt_a,prompt_b,variant,pixel_mse_to_A_full,pixel_l2_to_A_full,pixel_mse_to_B_full,pixel_l2_to_B_full,lpips_to_A_full,lpips_to_B_full,clip_align_to_prompt_A,clip_align_to_prompt_B,clip_semantic_margin_B_minus_A,b_survival_ratio_mse,a_dominance_ratio_mse
./ab_out_k27/car/pair_02_A_red_vintage_convertible_with__A_deep_navy_blue_vintage_conve,A red vintage convertible with a black leather interior drives down a coastal highway at sunset,A deep navy blue vintage convertible with a black leather interior drives down a coastal highway at sunset,B_from_step2,0.06501106172800064,2469.386474609375,0.06501363217830658,2471.224609375,,,0.26621782779693604,0.3125108480453491,0.046293020248413086,0.9999604629026281,1.0000395386606158
./ab_out_k27/car/pair_02_A_red_vintage_convertible_with__A_deep_navy_blue_vintage_conve,A red vintage convertible with a black leather interior drives down a coastal highway at sunset,A deep navy blue vintage convertible with a black leather interior drives down a coastal highway at sunset,B_from_step7,0.02483850158751011,1538.7598876953125,0.09236364811658859,2952.686279296875,,,0.27561312913894653,0.28471601009368896,0.009102880954742432,0.2689207506849125,3.7185676354580544
