pair_dir,prompt_a,prompt_b,variant,pixel_mse_to_A_full,pixel_l2_to_A_full,pixel_mse_to_B_full,pixel_l2_to_B_full,lpips_to_A_full,lpips_to_B_full,clip_align_to_prompt_A,clip_align_to_prompt_B,clip_semantic_margin_B_minus_A,b_survival_ratio_mse,a_dominance_ratio_mse
./ab_out/dancer/pair_00_A_young_woman_in_a_flowing_whi__A_young_man_in_flowing_white_c,A young woman in a flowing white dress dances gracefully in a sunlit grassy meadow,A young man in flowing white clothes dances gracefully in a sunlit grassy meadow,B_from_step5,0.026448078453540802,1593.263916015625,0.054067082703113556,2273.723876953125,,,0.2728298604488373,0.3063562214374542,0.03352636098861694,0.4891715463689654,2.0442726226061687
./ab_out/dancer/pair_00_A_young_woman_in_a_flowing_whi__A_young_man_in_flowing_white_c,A young woman in a flowing white dress dances gracefully in a sunlit grassy meadow,A young man in flowing white clothes dances gracefully in a sunlit grassy meadow,B_from_step10,0.014007939025759697,1159.313720703125,0.06403762847185135,2475.852294921875,,,0.27166280150413513,0.3093908727169037,0.037728071212768555,0.21874543701937815,4.571523930400487
