pair_dir,prompt_a,prompt_b,variant,pixel_mse_to_A_full,pixel_l2_to_A_full,pixel_mse_to_B_full,pixel_l2_to_B_full,lpips_to_A_full,lpips_to_B_full,clip_align_to_prompt_A,clip_align_to_prompt_B,clip_semantic_margin_B_minus_A,b_survival_ratio_mse,a_dominance_ratio_mse
./ab_out_k27/dog/pair_04_A_fluffy_golden_retriever_wear__A_short-haired_golden_retrieve,A fluffy golden retriever wearing a red collar walks slowly on a sandy beach at sunset,A short-haired golden retriever wearing a red collar walks slowly on a sandy beach at sunset,B_from_step2,0.036012738943099976,1841.446533203125,0.020989088341593742,1412.9627685546875,,,0.3118104338645935,0.30766868591308594,-0.004141747951507568,1.715783856687768,0.5828239938860647
./ab_out_k27/dog/pair_04_A_fluffy_golden_retriever_wear__A_short-haired_golden_retrieve,A fluffy golden retriever wearing a red collar walks slowly on a sandy beach at sunset,A short-haired golden retriever wearing a red collar walks slowly on a sandy beach at sunset,B_from_step7,0.00964262243360281,955.0385131835938,0.027369441464543343,1604.723876953125,,,0.31975919008255005,0.31440940499305725,-0.005349785089492798,0.35231345316617685,2.8383815350029415
