pair_dir,prompt_a,prompt_b,variant,pixel_mse_to_A_full,pixel_l2_to_A_full,pixel_mse_to_B_full,pixel_l2_to_B_full,lpips_to_A_full,lpips_to_B_full,clip_align_to_prompt_A,clip_align_to_prompt_B,clip_semantic_margin_B_minus_A,b_survival_ratio_mse,a_dominance_ratio_mse
./ab_out_k27/car/pair_04_A_red_vintage_convertible_with__A_rusty_weather-beaten_vintage,A red vintage convertible with a black leather interior drives down a coastal highway at sunset,A rusty weather-beaten vintage convertible with cracked leather interior drives down a coastal highway at sunset,B_from_step2,0.064632348716259,2464.836669921875,0.03600965440273285,1845.9432373046875,,,0.278985857963562,0.28734129667282104,0.008355438709259033,1.7948616777436752,0.5571459975997161
./ab_out_k27/car/pair_04_A_red_vintage_convertible_with__A_rusty_weather-beaten_vintage,A red vintage convertible with a black leather interior drives down a coastal highway at sunset,A rusty weather-beaten vintage convertible with cracked leather interior drives down a coastal highway at sunset,B_from_step7,0.020673641934990883,1402.590576171875,0.0683872252702713,2531.78955078125,,,0.2876056730747223,0.2502588629722595,-0.03734681010246277,0.30230268669751026,3.307942813623151
