pair_dir,prompt_a,prompt_b,variant,pixel_mse_to_A_full,pixel_l2_to_A_full,pixel_mse_to_B_full,pixel_l2_to_B_full,lpips_to_A_full,lpips_to_B_full,clip_align_to_prompt_A,clip_align_to_prompt_B,clip_semantic_margin_B_minus_A,b_survival_ratio_mse,a_dominance_ratio_mse
./ab_out_k27/dancer/pair_00_A_young_woman_in_a_flowing_whi__A_young_man_in_flowing_white_c,A young woman in a flowing white dress dances gracefully in a sunlit grassy meadow,A young man in flowing white clothes dances gracefully in a sunlit grassy meadow,B_from_step2,0.05136973410844803,2218.77197265625,0.017995204776525497,1303.6026611328125,,,0.256401002407074,0.31251299381256104,0.05611199140548706,2.8546345955150874,0.35030753202917764
./ab_out_k27/dancer/pair_00_A_young_woman_in_a_flowing_whi__A_young_man_in_flowing_white_c,A young woman in a flowing white dress dances gracefully in a sunlit grassy meadow,A young man in flowing white clothes dances gracefully in a sunlit grassy meadow,B_from_step7,0.020253343507647514,1394.2337646484375,0.061754170805215836,2430.9541015625,,,0.27552735805511475,0.3055565357208252,0.03002917766571045,0.32796721652259464,3.049085242735251
