pair_dir,prompt_a,prompt_b,variant,pixel_mse_to_A_full,pixel_l2_to_A_full,pixel_mse_to_B_full,pixel_l2_to_B_full,lpips_to_A_full,lpips_to_B_full,clip_align_to_prompt_A,clip_align_to_prompt_B,clip_semantic_margin_B_minus_A,b_survival_ratio_mse,a_dominance_ratio_mse
./ab_out/dancer/pair_02_A_young_woman_in_a_flowing_whi__A_young_woman_in_a_flowing_cri,A young woman in a flowing white dress dances gracefully in a sunlit grassy meadow,A young woman in a flowing crimson red dress dances gracefully in a sunlit grassy meadow,B_from_step5,0.04966473951935768,2183.21923828125,0.12392567098140717,3437.891357421875,,,0.2745392918586731,0.2820308804512024,0.007491588592529297,0.40076232088191793,2.495244557420965
./ab_out/dancer/pair_02_A_young_woman_in_a_flowing_whi__A_young_woman_in_a_flowing_cri,A young woman in a flowing white dress dances gracefully in a sunlit grassy meadow,A young woman in a flowing crimson red dress dances gracefully in a sunlit grassy meadow,B_from_step10,0.0090359291061759,930.8700561523438,0.15786682069301605,3886.55615234375,,,0.2572092115879059,0.24632984399795532,-0.010879367589950562,0.05723767075633293,17.47101142981709
