pair_dir,prompt_a,prompt_b,variant,pixel_mse_to_A_full,pixel_l2_to_A_full,pixel_mse_to_B_full,pixel_l2_to_B_full,lpips_to_A_full,lpips_to_B_full,clip_align_to_prompt_A,clip_align_to_prompt_B,clip_semantic_margin_B_minus_A,b_survival_ratio_mse,a_dominance_ratio_mse
./ab_out_k27/car/pair_05_A_red_vintage_convertible_with__An_oil_painting_of_a_red_vinta,A red vintage convertible with a black leather interior drives down a coastal highway at sunset,An oil painting of a red vintage convertible with a black leather interior driving down a coastal highway at sunset,B_from_step2,0.061542049050331116,2384.449951171875,0.06081549450755119,2396.2255859375,,,0.3031211495399475,0.28066813945770264,-0.022453010082244873,1.011946865657562,0.9881941769246955
./ab_out_k27/car/pair_05_A_red_vintage_convertible_with__An_oil_painting_of_a_red_vinta,A red vintage convertible with a black leather interior drives down a coastal highway at sunset,An oil painting of a red vintage convertible with a black leather interior driving down a coastal highway at sunset,B_from_step7,0.013194105587899685,1120.032470703125,0.06642493605613708,2500.6220703125,,,0.2976089119911194,0.27703189849853516,-0.02057701349258423,0.19863181466594224,5.034440236483737
