pair_dir,prompt_a,prompt_b,variant,pixel_mse_to_A_full,pixel_l2_to_A_full,pixel_mse_to_B_full,pixel_l2_to_B_full,lpips_to_A_full,lpips_to_B_full,clip_align_to_prompt_A,clip_align_to_prompt_B,clip_semantic_margin_B_minus_A,b_survival_ratio_mse,a_dominance_ratio_mse
./ab_out/car/pair_05_A_red_vintage_convertible_with__An_oil_painting_of_a_red_vinta,A red vintage convertible with a black leather interior drives down a coastal highway at sunset,An oil painting of a red vintage convertible with a black leather interior driving down a coastal highway at sunset,B_from_step5,0.02211162820458412,1451.450927734375,0.06223490461707115,2419.479248046875,,,0.2996710538864136,0.27762922644615173,-0.02204182744026184,0.3552930359680966,2.814578105296144
./ab_out/car/pair_05_A_red_vintage_convertible_with__An_oil_painting_of_a_red_vinta,A red vintage convertible with a black leather interior drives down a coastal highway at sunset,An oil painting of a red vintage convertible with a black leather interior driving down a coastal highway at sunset,B_from_step10,0.007804132532328367,860.7904052734375,0.0681147426366806,2529.521728515625,,,0.3059319257736206,0.28641724586486816,-0.01951467990875244,0.11457332480803867,8.72803509608755
