pair_dir,prompt_a,prompt_b,variant,pixel_mse_to_A_full,pixel_l2_to_A_full,pixel_mse_to_B_full,pixel_l2_to_B_full,lpips_to_A_full,lpips_to_B_full,clip_align_to_prompt_A,clip_align_to_prompt_B,clip_semantic_margin_B_minus_A,b_survival_ratio_mse,a_dominance_ratio_mse
./ab_out_k27/car/pair_00_A_red_vintage_convertible_with__A_red_vintage_motorcycle_with_,A red vintage convertible with a black leather interior drives down a coastal highway at sunset,A red vintage motorcycle with a black leather seat drives down a coastal highway at sunset,B_from_step2,0.10243713110685349,3120.364501953125,0.09506505727767944,2987.90185546875,,,0.25071626901626587,0.30714350938796997,0.0564272403717041,1.0775476714608254,0.9280331872874872
./ab_out_k27/car/pair_00_A_red_vintage_convertible_with__A_red_vintage_motorcycle_with_,A red vintage convertible with a black leather interior drives down a coastal highway at sunset,A red vintage motorcycle with a black leather seat drives down a coastal highway at sunset,B_from_step7,0.03167932480573654,1739.3612060546875,0.11724057048559189,3338.9931640625,,,0.30209410190582275,0.21685326099395752,-0.08524084091186523,0.2702078698058683,3.700854459636772
