pair_dir,prompt_a,prompt_b,variant,pixel_mse_to_A_full,pixel_l2_to_A_full,pixel_mse_to_B_full,pixel_l2_to_B_full,lpips_to_A_full,lpips_to_B_full,clip_align_to_prompt_A,clip_align_to_prompt_B,clip_semantic_margin_B_minus_A,b_survival_ratio_mse,a_dominance_ratio_mse
./ab_out_k27/dog/pair_06_A_fluffy_golden_retriever_wear__A_fluffy_golden_retriever_wear,A fluffy golden retriever wearing a red collar walks slowly on a sandy beach at sunset,A fluffy golden retriever wearing a red collar walks slowly on a sandy beach under bright midday sun,B_from_step2,0.09794645011425018,3047.72412109375,0.1652982234954834,3962.1640625,,,0.2821923494338989,0.2540319263935089,-0.028160423040390015,0.5925438764133267,1.6876387383378404
./ab_out_k27/dog/pair_06_A_fluffy_golden_retriever_wear__A_fluffy_golden_retriever_wear,A fluffy golden retriever wearing a red collar walks slowly on a sandy beach at sunset,A fluffy golden retriever wearing a red collar walks slowly on a sandy beach under bright midday sun,B_from_step7,0.006636069156229496,791.2305908203125,0.22642771899700165,4632.25634765625,,,0.28623759746551514,0.2618916630744934,-0.02434593439102173,0.029307671276401326,34.120759393299345
