pair_dir,prompt_a,prompt_b,variant,pixel_mse_to_A_full,pixel_l2_to_A_full,pixel_mse_to_B_full,pixel_l2_to_B_full,lpips_to_A_full,lpips_to_B_full,clip_align_to_prompt_A,clip_align_to_prompt_B,clip_semantic_margin_B_minus_A,b_survival_ratio_mse,a_dominance_ratio_mse
./ab_out_k27/dancer/pair_05_A_young_woman_in_a_flowing_whi__A_pencil_sketch_of_a_young_wom,A young woman in a flowing white dress dances gracefully in a sunlit grassy meadow,A pencil sketch of a young woman in a flowing white dress dancing gracefully in a sunlit grassy meadow,B_from_step2,0.04496939107775688,2071.724365234375,0.017703484743833542,1293.0908203125,,,0.2973337769508362,0.23670834302902222,-0.060625433921813965,2.5401434648859498,0.39367855155570874
./ab_out_k27/dancer/pair_05_A_young_woman_in_a_flowing_whi__A_pencil_sketch_of_a_young_wom,A young woman in a flowing white dress dances gracefully in a sunlit grassy meadow,A pencil sketch of a young woman in a flowing white dress dancing gracefully in a sunlit grassy meadow,B_from_step7,0.012514079920947552,1095.1357421875,0.04297430068254471,2023.1258544921875,,,0.2820934057235718,0.22364380955696106,-0.05844959616661072,0.2911991521023289,3.4340759331902
