pair_dir,prompt_a,prompt_b,variant,pixel_mse_to_A_full,pixel_l2_to_A_full,pixel_mse_to_B_full,pixel_l2_to_B_full,lpips_to_A_full,lpips_to_B_full,clip_align_to_prompt_A,clip_align_to_prompt_B,clip_semantic_margin_B_minus_A,b_survival_ratio_mse,a_dominance_ratio_mse
./ab_out/dog/pair_01_A_fluffy_golden_retriever_wear__A_fluffy_golden_retriever_wear,A fluffy golden retriever wearing a red collar walks slowly on a sandy beach at sunset,A fluffy golden retriever wearing a red collar walks slowly through a snowy pine forest at sunset,B_from_step5,0.05623975768685341,2303.259765625,0.37932202219963074,6004.4169921875,,,0.28328925371170044,0.25119760632514954,-0.0320916473865509,0.14826388766127419,6.74473073500281
./ab_out/dog/pair_01_A_fluffy_golden_retriever_wear__A_fluffy_golden_retriever_wear,A fluffy golden retriever wearing a red collar walks slowly on a sandy beach at sunset,A fluffy golden retriever wearing a red collar walks slowly through a snowy pine forest at sunset,B_from_step10,0.022628536447882652,1466.2679443359375,0.4133700430393219,6275.98486328125,,,0.2798478603363037,0.1894822120666504,-0.09036564826965332,0.05474159733856212,18.267643777642583
