pair_dir,prompt_a,prompt_b,variant,pixel_mse_to_A_full,pixel_l2_to_A_full,pixel_mse_to_B_full,pixel_l2_to_B_full,lpips_to_A_full,lpips_to_B_full,clip_align_to_prompt_A,clip_align_to_prompt_B,clip_semantic_margin_B_minus_A,b_survival_ratio_mse,a_dominance_ratio_mse
./ab_out/dancer/pair_04_A_young_woman_in_a_flowing_whi__A_young_woman_in_a_sequined_gl,A young woman in a flowing white dress dances gracefully in a sunlit grassy meadow,A young woman in a sequined glittering dress dances gracefully in a sunlit grassy meadow,B_from_step5,0.014990120194852352,1198.4244384765625,0.07186710834503174,2615.82421875,,,0.27864551544189453,0.2812905013561249,0.0026449859142303467,0.20858109558110025,4.794298338562428
./ab_out/dancer/pair_04_A_young_woman_in_a_flowing_whi__A_young_woman_in_a_sequined_gl,A young woman in a flowing white dress dances gracefully in a sunlit grassy meadow,A young woman in a sequined glittering dress dances gracefully in a sunlit grassy meadow,B_from_step10,0.005727651994675398,740.7578125,0.07029978185892105,2587.592041015625,,,0.289880633354187,0.27348843216896057,-0.01639220118522644,0.08147467663796966,12.2737523027366
