pair_dir,prompt_a,prompt_b,variant,pixel_mse_to_A_full,pixel_l2_to_A_full,pixel_mse_to_B_full,pixel_l2_to_B_full,lpips_to_A_full,lpips_to_B_full,clip_align_to_prompt_A,clip_align_to_prompt_B,clip_semantic_margin_B_minus_A,b_survival_ratio_mse,a_dominance_ratio_mse
./ab_out_k27/dancer/pair_03_A_young_woman_in_a_flowing_whi__A_young_woman_in_a_flowing_whi,A young woman in a flowing white dress dances gracefully in a sunlit grassy meadow,A young woman in a flowing white dress stands still with eyes closed in a sunlit grassy meadow,B_from_step2,0.13235321640968323,3565.91650390625,0.047798920422792435,2124.462890625,,,0.26833343505859375,0.29140686988830566,0.023073434829711914,2.7689582785340887,0.3611466477311493
./ab_out_k27/dancer/pair_03_A_young_woman_in_a_flowing_whi__A_young_woman_in_a_flowing_whi,A young woman in a flowing white dress dances gracefully in a sunlit grassy meadow,A young woman in a flowing white dress stands still with eyes closed in a sunlit grassy meadow,B_from_step7,0.03191490098834038,1749.8143310546875,0.1589471995830536,3902.729736328125,,,0.2941858470439911,0.27982109785079956,-0.014364749193191528,0.20078932546190664,4.980344436635493
